wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4859206508741950,笑笑家空空如姐,7060639682,f,2023-01-18 10:22:54,"#韩总统夫人穿军装被批抢总统风头#这位人造美女。。。确实有点儿难了。。。因为她的美貌，很多事情开始有了过度的关注。。。
一堆军装里，她不穿，就会说她不尊重军人，穿了就是抢风头～呵呵。
虽然我不喜欢韩国，但这一次就单纯为这个女性发声。
整不整容，个人自由。她整好看了，但，美貌就成了双刃剑。。。
哎……谁也逃不过",10,0,0
4859190097481446,秃了的大胖蜀黍,5375360253,m,2023-01-18 09:17:41,"#韩总统夫人穿军装被批抢总统风头#
很难，对于你们全体来说，很难",0,0,0
4859190071264030,_W-may_,6482385272,f,2023-01-18 09:17:35,"#韩总统夫人穿军装被批抢总统风头#

正宗“韩国脸”，哈哈哈确实会抢风头",5,0,0
4859187467913104,张慕宗,2937295027,m,2023-01-18 09:07:14,"#韩总统夫人穿军装被批抢总统风头#
大家不要误会了，他们只是在拍电视剧，名字叫《西八的后裔》……",4,0,0
4859187014667514,Rabbit日日炸号,2464232763,f,2023-01-18 09:05:26,#韩总统夫人穿军装被批抢总统风头#人老公都不介意，这个女人有两把刷子,1,0,0
4859050691140064,张万一,1570168941,f,2023-01-18 00:03:44,#韩总统夫人穿军装被批抢总统风头#真无语啊 就这也能成为新闻呢,18,8,0
4859016994624415,三卷书,1647120034,m,2023-01-17 21:49:50,"#韩总统夫人穿军装被批抢总统风头#
一看尹锡悦就是个妻管严，但是人家夫妻恩爱就好。抢什么风头，夫人长得这么好看，大家更能记住韩国！",95,23,0
4859186548312944,·春樱量贩旅·,3402798172,f,2023-01-18 09:03:35,"#韩总统夫人穿军装被批抢总统风头#

小西八的心眼果然🤏一样小",10,8,0
4859053639474618,盖世英雄玉椒龙,5230132970,f,2023-01-18 00:15:27,"大家怎么看这种人给韩国尹锡悦政府歧视中国人行为的洗白？这人在国内还是个著名文人。
#韩总统夫人穿军装被批抢总统风头#",396,58,14
4859092684506217,傅诗淇的小包zi,7651929482,f,2023-01-18 02:50:36,#韩总统夫人穿军装被批抢总统风头#感觉她的发际线和脸好不自然🙉,75,46,4
4859183936045248,脊柱侧弯吴老师,7115591067,m,2023-01-18 08:53:11,#韩总统夫人穿军装被批抢总统风头# 顶着一张充满着科技感的脸庞，不过确实是整得非常成功的。,5,0,0
4859183805499675,谈经道股,2152137972,m,2023-01-18 08:52:41,"#韩总统夫人穿军装被批抢总统风头#棒子在阿联酋竟然有军队?
据韩国《国民日报》17日报道，韩国总统尹锡悦偕夫人金建希于本月14日至17日对阿联酋进行为期4天的国事访问。其间，夫妇二人曾于15日访问当地韩国派驻部队慰问官兵，金建希同尹锡悦一样身着军装参加活动。韩国在野党就此批评称，“从未见过第一夫人穿着军装去的”，“会被认为是抢了总统的风头”。

据报道，本月15日，尹锡悦夫妇着韩国军装前往韩国派驻在阿联酋的部队，慰问官兵。韩媒注意到，金建希所穿的军服上还带有印着自己姓名的胸章。

报道称，活动当天的现场照片被曝光后，韩国在野党方面对此发出了批评的声音。共同民主党议员、前国家情报院院长朴智元16日在参加一档广播节目时曾就此事表示，“金建希作为韩国第一夫人应该好好参加相关活动，但我从未见过第一夫人穿着军装去的”，“这样一来，一不小心就会被人批评她充当了总统的角色”。

对此，节目主持人则向其问道：“军装看起来虽然很显眼，但金建希是不是想以这种方式激励海外驻扎部队呢？”朴智元答道，“国民看到也会觉得有点过，甚至会被认为是抢了总统的风头”，“为了避免这样的误会，（金建希）应该好好对自身加强管理”。",6,0,0
4859183395245170,·贩卖狐狸幂·,6190514903,f,2023-01-18 08:51:03,"#韩总统夫人穿军装被批抢总统风头#
难得秀一场，过期就作废
#王诗龄 小号#
大可不必这么闲骂人家 这是她的生活啊",8,3,0
4859183231140694,一颗青春思南豆,5534417864,f,2023-01-18 08:50:24,#韩总统夫人穿军装被批抢总统风头#夫人：谁才是总统心里没点数吗,0,1,0
4859183230880286,天宗寰宇,7208371602,m,2023-01-18 08:50:24,"#韩总统夫人穿军装被批抢总统风头#

中国没有打败法西斯军国主义，只是打退了，它们退到日本，退到南朝鲜，和欧美勾连沆瀣一气。

发布了头条文章：《教材删除慰安妇，尹锡悦以为搬出青瓦台，总统诅咒就没了吗》 教材删除慰安妇，尹锡悦以为搬出青瓦台，总统诅咒就没了吗",1,0,0
4859044664186774,贵族乞丐,1153588720,m,2023-01-17 23:39:47,#韩总统夫人穿军装被批抢总统风头# 她的就是她的，他的还是她的。无所谓了，两口子在一起，谁的气场大了都行，肥水不流外人田嘛！#乞丐说事#,34,7,0
4859022731912586,大头妹一,2673430262,f,2023-01-17 22:12:38,"前两天，在阿联酋访问时，被指不懂礼仪！

接下来，还会出什么事？

#韩总统夫人穿军装被批抢总统风头##微博新知博主# 大头妹一的微博视频",15,3,2
4859181909411164,韩兔爷,5663133624,f,2023-01-18 08:45:09,"闺蜜写给女人的忠告
#网易称暴雪离婚不离身##韩总统夫人穿军装被批抢总统风头#
1、永远不要做不修边幅的女人。如果有一天，当你自己都发现你很拖沓的话，那么你老公可能在很久以 前已经不爱你了。
2、真诚地爱你的老公。有一天，当你在一条背离婚姻的路上越走越远的时候，你会有这样的感觉：其实只有老公才是最值得你信赖和永远不用为之设防的人。
3、尽最大的可能让自己美丽。如果你以为为男人洗衣服烧饭就可以毫无顾忌地变成黄脸婆，那你就是一头最伟大的猪。
4、千万别问男人是否爱你。如果他真的爱你，那么他嘴上不说爱你心里也是爱你的；如果他不爱你，那么虽然他嘴上说爱你可是他心里却依然不爱你。而这对你来说是种极大的悲哀。
5、永远让老公穿干净的衬衫和袜子。因为看到一个男人黑黑的衬衫领口和闻到刺鼻的脚臭，首先让人想到他的妻子不是很贤惠的女人。
6、不要一吵架就回娘家，很可能你老公的婚外情是从那次你回娘家开始的。
7、永远不要做“碎嘴”的女人，得着一件芝麻大小的事就没完没了，得理不让人，无理也要辩三分。沉默有时比喋喋不休更有力量。
8、如果你是一个小女孩，那么你就把用来买彩妆的钱买书看吧，清纯的女孩最迷人。
9、如果你已经超过30岁了，就不要有事没事地发嗲了，端庄一些也许你会更迷人。
10、学会理财。有一天，那你遇到很棘手的事情需要用钱的时候，你确保自己可以不用求任何人。",11,1,5
4859181326144609,暴躁的阳和启蛰,6745138348,f,2023-01-18 08:42:50,"#韩总统夫人穿军装被批抢总统风头#
槽点太多以至于不知道从哪方面开始说起",4,0,0
4859045917492515,唐哲同学,3163693955,m,2023-01-17 23:44:46,"#韩总统夫人穿军装被批抢总统风头#
我先把话放这里，几年后验证。这几年少去韩国投资，韩国这几年不会好，尹锡悦的下场也不会太好，这是个毫无原则毫无底线的人，理由就凭下面这张图，这张图的信息量太大了。",157,32,8
4859180723209232,文旅诗画,7516839460,m,2023-01-18 08:40:26,#韩总统夫人穿军装被批抢总统风头#韩国夫人，长长心吧,0,0,0
4859031090889291,净壹1970,5128435051,m,2023-01-17 22:45:50,#韩总统夫人穿军装被批抢总统风头#宋忠平：俄罗斯参议员说美国准备与中国开战，这预测非常可信 净壹1970的微博视频,60,24,34
4859178482926728,Saya_Kuala_Sepetangr,1626171245,m,2023-01-18 08:31:32,"#韩总统夫人穿军装被批抢总统风头#
2023年1月18日，韩国新增36,908宗（80宗境外）累计29,898,142宗，死亡33,057宗（+43）
今天韩国报告了54宗中国输入病例
17日首尔市报告了6宗中国输入病例，4宗为韩国公民，2宗非韩国公民
@吕尚伟的游戏推动假说 @怪蜀黍老囧曾 @晓云-光云 @遇见她的微笑 @南然心动 @宓瑟mise @摘日者 @张哲学ZX @常洛闻 @Ilium @摘日者 @V闪闪 @元景jyf @爱吃老虎毛的羊2",2,0,1
4859177749446747,美女gallery,6094159604,f,2023-01-18 08:28:36,##韩总统夫人穿军装被批抢总统风头## 美女gallery的微博视频,0,0,0
4859177744204011,顾氏造船厂厂长,1638738861,m,2023-01-18 08:28:35,#韩总统夫人穿军装被批抢总统风头#这娘们就是现实版的“倡后”（赵悼襄王之妻）,15,4,0
4859177568834099,肖明明医生,5817163079,f,2023-01-18 08:27:54,#韩总统夫人穿军装被批抢总统风头#视频中韩总统夫人的气质还不错哦，审美的角度来讲，有头包脸的审美点。并且看起来很优雅也比较幼态。军装搭配上面，白色裤子配迷彩服上衣，有别样的美感。看了好几遍，我认为漂亮的女性颜值会更吸引目光，我们有什么理由不让自己变更美呢 成都,2,5,0
4859177024094764,_王怼怼怼怼·,3668001055,m,2023-01-18 08:25:43,"#韩总统夫人穿军装被批抢总统风头#

其他不说，这张脸很抢风头",3,0,0
4859176867594269,大老客大大,1915878710,m,2023-01-18 08:25:06,"#韩总统夫人穿军装被批抢总统风头#，韩国在野党称，“从未见过第一夫人穿着军装去的。”

而《国民日报》称，在野党方面对于此事的指责与事实不符。

此前，韩国历届第一夫人也曾为激励士兵、鼓舞士气而穿军装到访部队。

该媒体列举多张前任总统文在寅夫人金正淑的相关照片，表示其也曾穿着军装到访军队。

报道称，金正淑于2018年3月随文在寅到访阿联酋同一韩国部队时，也曾穿着与本次金建希所穿的同款军装参加活动。

而此后，在2021年12月23日，金正淑同文在寅一起到访韩国西部海域白翎岛时，也曾穿上印有自己名字的军装，以此激励韩国海军陆战队。",2,0,0
4859173932106134,仰止条侯,3197759105,m,2023-01-18 08:13:27,"伦敦警察在街头追捕犯罪嫌疑人。
#漂亮国风景线##韩总统夫人穿军装被批抢总统风头# 仰止条侯的微博视频",0,0,0
4859041170589096,缘木球鱼,6992976169,m,2023-01-17 23:25:54,#韩总统夫人穿军装被批抢总统风头#这个女人很会来事，不简单啊,19,8,0
4859173529978116,米拉泡泡,1960221715,f,2023-01-18 08:11:51,"#韩总统夫人穿军装被批抢总统风头#
脸确实很出风头",19,4,2
4859173412538433,老饕盛澜,3229867663,m,2023-01-18 08:11:23,#韩总统夫人穿军装被批抢总统风头#这老婆婆浑身上下都是整过的……鉴定完毕！,0,0,0
4859172400663989,一仪儿的鸡腿,6239056565,f,2023-01-18 08:07:22,"#韩总统夫人穿军装被批抢总统风头#
咋老上其他国家rs 不过这脸充满科技",12,0,0
4859157376664939,战狼34,5596627784,m,2023-01-18 07:07:40,"#韩总统夫人穿军装被批抢总统风头#
韩国军装可以混穿吗？
不同的是，她还拎个包，穿的跟时装似的，不太得体",56,31,0
4859015882353681,-四分三十三秒-,5307012945,m,2023-01-17 21:45:25,"#韩总统夫人穿军装被批抢总统风头#

人家总统都不在意，其他人瞎起哄啥。",140,29,10
4859172053060582,狐狸吻我,6560809596,f,2023-01-18 08:05:59,"#王诗龄 小号#这只是人家的正常生活罢了，我也就很羡慕罢了
#韩总统夫人穿军装被批抢总统风头# 这脸是在哪整的，不是说他们那技术普遍很好嘛",12,10,0
4859172045195788,一条小双鱼游啊游,2464341454,f,2023-01-18 08:05:57,#韩总统夫人穿军装被批抢总统风头# 统一的服装，怎么就抢风头了呢？你们咋不说情侣装没眼看呢？哦，偷国的呀，那在我朝上热搜干嘛？ 退下！,0,0,0
4859170718744916,岳瑞霏1227,3898106277,m,2023-01-18 08:00:40,#韩总统夫人穿军装被批抢总统风头#你们看尹熙悦脑袋上帽子是什么颜色，我看不太清楚！,4,0,1
4859170593441679,风来稻香,7124615130,m,2023-01-18 08:00:11,#韩总统夫人穿军装被批抢总统风头# 这点破事儿也能热馊。,9,2,1
4859056785984560,暴风雪天,1433885163,m,2023-01-18 00:27:57,#韩总统夫人穿军装被批抢总统风头#来中国只能刷指纹，人脸识别不了。,15,2,0
4859023839465677,武汉潘唯杰,2012006805,m,2023-01-17 22:17:02,"#韩总统夫人穿军装被批抢总统风头#

很秀！作秀的秀！
难得秀一场，过期就作废",23,3,0
4859168949536077,狼崽耀吃丸子,6126425761,f,2023-01-18 07:53:39,#韩总统夫人穿军装被批抢总统风头#好科技的一张脸 这很韩国,8,5,0
4859023884553836,钱局长本人,6609612161,m,2023-01-17 22:17:13,韩国第一夫人行为引发争议：对尹锡悦做无礼手势，却紧挽拜登胳膊！©时报视界 #韩总统夫人穿军装被批抢总统风头# 钱局长本人的微博视频,22,5,0
4859168408208727,夕琳的情感哲学,1181652531,m,2023-01-18 07:51:30,#韩总统夫人穿军装被批抢总统风头#这么漂亮的总统夫人，去军队里慰问，这福利送的有点大 济宁,1,0,0
4859030507882023,小凡好摄,1659893422,m,2023-01-17 22:43:32,"#韩总统夫人穿军装被批抢总统风头#
韩媒：陪同尹锡悦访问阿联酋的金建希与以前不同，表现出了积极的行动。
#黄媒不会说的真相# 小凡好摄的微博视频",203,29,8
4858853781408877,环球网,1686546714,f,2023-01-17 11:01:17,"#韩总统夫人穿军装被批抢总统风头#【韩在野党批金建希穿军装“抢总统风头”，韩媒：文在寅夫人也穿过】据韩国《国民日报》17日报道，韩国总统尹锡悦偕夫人金建希于本月14日至17日对阿联酋进行为期4天的国事访问。其间，夫妇二人曾于15日访问当地韩国派驻部队慰问官兵，金建希同尹锡悦一样身着军装参加活动。韩国在野党就此批评称，“从未见过第一夫人穿着军装去的”，“会被认为是抢了总统的风头”。

据报道，本月15日，尹锡悦夫妇着韩国军装前往韩国派驻在阿联酋的部队，慰问官兵。韩媒注意到，金建希所穿的军服上还带有印着自己姓名的胸章。

报道称，活动当天的现场照片被曝光后，韩国在野党方面对此发出了批评的声音。共同民主党议员、前国家情报院院长朴智元16日在参加一档广播节目时曾就此事表示，“金建希作为韩国第一夫人应该好好参加相关活动，但我从未见过第一夫人穿着军装去的”，“这样一来，一不小心就会被人批评她充当了总统的角色”。

对此，节目主持人则向其问道：“军装看起来虽然很显眼，但金建希是不是想以这种方式激励海外驻扎部队呢？”朴智元答道，“国民看到也会觉得有点过，甚至会被认为是抢了总统的风头”，“为了避免这样的误会，（金建希）应该好好对自身加强管理”。

据报道，此外，共同民主党议员金南局（音译）16日也在其脸书账号上发布当天活动的相关照片，同时写道，“从照片来看，竟不知谁才是总统”。

《国民日报》称，在野党方面对于此事的指责与事实不符。此前，韩国历届第一夫人也曾为激励士兵、鼓舞士气而穿军装到访部队。该媒体列举多张前任总统文在寅夫人金正淑的相关照片，表示其也曾穿着军装到访军队。报道称，金正淑于2018年3月随文在寅到访阿联酋同一韩国部队时，也曾穿着与本次金建希所穿的同款军装参加活动。而此后，在2021年12月23日，金正淑同文在寅一起到访韩国西部海域白翎岛时，也曾穿上印有自己名字的军装，以此激励韩国海军陆战队。环视频的微博视频",57333,2005,451
4859167444043598,新浪军事,1499104401,m,2023-01-18 07:47:40,【#韩国总统出访时爆不当言论# 韩外交部忙灭火】据@参考消息 援引美联社报道，1月15日，韩国总统尹锡悦在访问阿联酋期间视察了驻扎在那里的韩国特种部队。他对士兵们说：“我们兄弟国家（阿联酋）的安全就是我们的安全。阿联酋之敌，即对阿方构成最大威胁的国家是伊朗，而韩国之敌是朝鲜。我们和阿联酋的处境非常相似。”伊朗外交部一名发言人17日对此表示，德黑兰正在调查尹锡悦发表的“干涉性言论”。韩外交部同日就尹锡悦的言论表示，此言与韩伊关系无关，希望有关各方不要过多解读。#韩总统夫人穿军装被批抢总统风头# 参考消息的微博视频,195,42,8
4859048778012336,后沙月光本尊,2624755655,m,2023-01-17 23:56:08,#韩总统夫人穿军装被批抢总统风头# 韩国媒体在去年选举前爆料过，她双眼皮是假的，脸是假的，咪咪是假的，学历是假的，履历是假的，奖项是假的…… 根据棒子传统，感觉将来连她都会进去。,643,111,21
4859085507528545,褚明宇,1961640291,m,2023-01-18 02:22:05,"#韩总统夫人穿军装被批抢总统风头#

韩国总统也算是个有身份的人，说实话带着这么个塑料整容脸到处出场挺丢人的。

判断一个男人档次的最好判据是看他身边的女的。

一个男的，尤其是中年男的，出入再有排场再讲究再「成功人士」人设再牛逼哄哄，一但身边出镜的是一个整容网红脸，哈哈形象立即就彻底泄气儿穿帮了。

反过来也一样，女生最重要的「道具」最好的「饰品」是身边的男生，比什么名牌包重要太多了。

不管你是带了多贵的包多么牛逼的奢侈品出门，身边的男性一旦猥琐油腻，马上就会显得你很搂，还很可疑。

□",341,41,30
4859031439809586,观人修己TheBlessedMind,1890829512,f,2023-01-17 22:47:14,#韩总统夫人穿军装被批抢总统风头# 不但脸假，耳垂都是假的，完美背后是什么？ #观人修己theblessedmind#,1560,73,35
4859030507882023,小凡好摄,1659893422,m,2023-01-17 22:43:32,#韩总统夫人穿军装被批抢总统风头# 韩媒：陪同尹锡悦访问阿联酋的金建希与以前不同，表现出了积极的行动。 #黄媒不会说的真相# 小凡好摄的微博视频,203,29,8
4859053639474618,盖世英雄玉椒龙,5230132970,f,2023-01-18 00:15:27,大家怎么看这种人给韩国尹锡悦政府歧视中国人行为的洗白？这人在国内还是个著名文人。 #韩总统夫人穿军装被批抢总统风头#,396,58,14
4859044437688416,棉花絮飞,5296350094,m,2023-01-17 23:38:52,越南亲西方的俩下台，上来俩一个没有留学经历，一个是在前苏联留过学。这个信号很关键 #韩总统夫人穿军装被批抢总统风头#,261,26,18
4859031090889291,净壹1970,5128435051,m,2023-01-17 22:45:50,#韩总统夫人穿军装被批抢总统风头#宋忠平：俄罗斯参议员说美国准备与中国开战，这预测非常可信 净壹1970的微博视频,60,24,34
4859045917492515,唐哲同学,3163693955,m,2023-01-17 23:44:46,#韩总统夫人穿军装被批抢总统风头# 我先把话放这里，几年后验证。这几年少去韩国投资，韩国这几年不会好，尹锡悦的下场也不会太好，这是个毫无原则毫无底线的人，理由就凭下面这张图，这张图的信息量太大了。,157,32,8
4859164557314534,难舍深蓝,6016020391,m,2023-01-18 07:36:12,“竟不知谁才是总统”，韩国第一夫人穿军装被批“抢总统风头”#蛟龙军事##韩总统夫人穿军装被批抢总统风头# 难舍深蓝的微博视频,24,19,0
4859032387457028,津门咚咚枪,1706350550,m,2023-01-17 22:51:00,#韩总统夫人穿军装被批抢总统风头#韩国第一夫人，从一路被笑话到一路惊喜；40岁头婚嫁给大她12岁的... 这个人不得了！ 津门咚咚枪的微博视频,254,59,50
4859022220203765,鸭圣婆,1788857141,f,2023-01-17 22:10:36,- 别的不说 这张脸真的好韩国… #韩总统夫人穿军装被批抢总统风头# 鸭圣婆的微博视频,184,32,10
4859039172789823,一-芯-一-伊,7527623882,m,2023-01-17 23:17:58,#韩总统夫人穿军装被批抢总统风头#金建希全球被吐槽第一的第一夫人。从一路被笑话到一路惊喜；40岁头婚嫁给大她12岁的穷丈夫，50岁助其丈夫问鼎权力巅峰，是一个励志故事吗？然而她却又是全球被吐槽最多的第一夫人 。 一-芯-一-伊的微博视频,27,8,9
4859044664186774,贵族乞丐,1153588720,m,2023-01-17 23:39:47,#韩总统夫人穿军装被批抢总统风头# 她的就是她的，他的还是她的。无所谓了，两口子在一起，谁的气场大了都行，肥水不流外人田嘛！#乞丐说事#,34,7,0
4859016994624415,三卷书,1647120034,m,2023-01-17 21:49:50,#韩总统夫人穿军装被批抢总统风头# 一看尹锡悦就是个妻管严，但是人家夫妻恩爱就好。抢什么风头，夫人长得这么好看，大家更能记住韩国！,95,23,0
4859023884553836,钱局长本人,6609612161,m,2023-01-17 22:17:13,韩国第一夫人行为引发争议：对尹锡悦做无礼手势，却紧挽拜登胳膊！©时报视界 #韩总统夫人穿军装被批抢总统风头# 钱局长本人的微博视频,22,5,0
4859030219264854,大北门口,7457427611,m,2023-01-17 22:42:23,#韩总统夫人穿军装被批抢总统风头#网友: 她们会很快把这种走秀纳入非物质文化遗产,242,23,20
4859165464068131,花千股1987,2982541824,f,2023-01-18 07:39:47,#韩总统夫人穿军装被批抢总统风头#地方不大，事还不少！,12,0,0
4859218475092922,伊人幽香啦啦,6307792547,f,2023-01-18 11:10:27,#韩总统夫人穿军装被批抢总统风头#没有发的可以不发，天天盯着🇰🇷屁大点的事儿发来发去，虽然……，但是这种场合不穿军装会更抢风头吧,2,0,0
4859217478161768,一泓溪语v,7288376871,m,2023-01-18 11:06:29,#韩总统夫人穿军装被批抢总统风头#她们会很快把这种走秀纳入非物质文化遗产,0,0,0
4859045690740247,甜心小妙_,5020552519,f,2023-01-17 23:43:52,"#韩总统夫人穿军装被批抢总统风头#
第一张她整个人都和别人不是一个画风
从发型到脸都好像抠图p上去的",15,4,1
4859215937798643,关注国际形势有错吗,7387801989,m,2023-01-18 11:00:21,#韩总统夫人穿军装被批抢总统风头# 发布了头条文章：《韩国总统在阿联酋除了军装秀以外，还做了什么？》 韩国总统在阿联酋除了军装秀以外，还做了什么？,0,0,0
4859213392383660,黄珏老鹅2021,6902707642,m,2023-01-18 10:50:15,#韩总统夫人穿军装被批抢总统风头#戏子出身，不忘本行,2,0,0
4859212406987099,白佳灵TiAmo,5780036704,f,2023-01-18 10:46:20,"#韩总统夫人穿军装被批抢总统风头#
该说不说 穿上军装确实挺帅的 他俩差多少岁？女方也太年轻了",3,1,0
4859209562462218,范炜,1029374230,m,2023-01-18 10:35:02,"#韩总统夫人被指不懂礼仪#

前几天，韩国总统夫妇访问阿联酋时，韩国第一夫人抢了尹锡悦的“C位”，走在地毯的最中间。有阿联酋民众认为，韩国总统夫人此举是对阿联酋的不尊重。

一波未平一波又起，韩国总统夫妇着韩国军装前往韩国派驻在阿联酋的部队，慰问官兵。被韩在野党批金建希穿军装“抢总统风头”。

#韩总统夫人穿军装被批抢总统风头##国际新闻#韩国 范炜的微博视频",0,0,1
