wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4897322808378495,沸点视频,5145725878,f,2023-05-03 14:43:28,【#热心大哥高铁上怒斥熊孩子家长获喝彩#：有小孩并不代表有理】5月2日，四川成都，#女子高铁上劝小孩别踢椅背遭仨家长打骂#，当事人称，被熊孩子反复踢椅背，提醒后反遭对方家长辱骂，自己被对方扇巴掌，自己也还击了。视频中，小孩家长称因为网友骂人所以才动手，一位乘客大哥则指出，是小孩家长中的男性先骂人，才引起争端。过程中，大哥怒斥带小孩的家长“有小孩并不代表有理”、“三个人对付一个人”、“当着孩子的面这么吵”，随后，列车中响起掌声。5月3日，发布视频的网友表示，对方家长在江油当地报警了，自己在成都也报警了，目前事件还在进一步沟通中。成都 沸点视频的微博视频,66160,1599,919,北京,中国,北京
4897357658850867,莳屿屿屿屿,6280142182,m,2023-05-03 17:01:57,#热心大哥高铁上怒斥熊孩子家长获喝彩# 上次遇到一个孩子坐我边上动来动去薅我衣服上的毛毛，然后我和她妈说我精神病有暴力倾向 孩子妈薅着孩子就走了到我下车都没回来,1313,61,49,营口,中国,辽宁
4897379566485692,顾氏造船厂厂长,1638738861,m,2023-05-03 18:28:59,#热心大哥高铁上怒斥熊孩子家长获喝彩#小朋友，看看这就是你爸妈的嘴脸。没有什么比这句杀伤力更大的了。,167,1,1,威海,中国,山东
4897345596031014,连线记者,1405759702,m,2023-05-03 16:14:00,"【景区高空缆车内群殴】事发：河南新乡宝泉崖天下景区。
时间：2日下午。
生活富足了，素质能不能也抓紧跟上？
这个五一假期，托自媒体的便利，不少不文明的行为，快速传播，让人叹息！
前几天有万里高空上，乘客开撕，现在又刷到游客景区缆车内打架。缆车内摇动，属禁止行为，这群殴，更是危险！
文明出游，最美是人。 #热心大哥高铁上怒斥熊孩子家长获喝彩# 连线记者的微博视频",331,42,65,三明,中国,福建
4897361773726399,此间的山羊,1235564262,m,2023-05-03 17:18:18,"#热心大哥高铁上怒斥熊孩子家长获喝彩#
发视频这小伙子问题很大。你一个大男人，有手有脚，身强力壮，被熊孩子踢了，被他妈骂了，被他爹打了，还要热心大哥给你找回场子，你就知道拿个手机在这里拍，你的善良呢？

但凡是个有担当的人，就该扑上去，把孩子他爹揍个半死不活，让他知道不讲理的代价。这不是打人，这是匡扶正义，是维护社会正气。相信打完乘客们也会为你鼓掌。

拿手机拍，还拍不清楚对方的脸，这就是最怯懦的表达方式，作为男人，不该这么干。

顺便说一下，不要责怪孩子，所有的孩子都是熊孩子，顽劣自我，难以教化，大家都有这个阶段。有问题的是大人，需要社会教他们做人，是男人就不能逃避这个责任。",59,19,1,北京,中国,北京
4897382804494838,苏州公安,1806686502,m,2023-05-03 18:41:52,【熊孩子闯祸家长必须兜底】家长要教育孩子具备规则意识 划汽车、下水道里扔鞭炮炸飞井盖且伤人、小区里玩火烧毁邻居汽车后逃跑、进了别人家里随便翻东西……“熊孩子”屡屡闯祸，根本原因在哪里？青少年研究专家洪明表示，“熊孩子”闯了祸家长必须要兜底。父母不应以孩子小而为自己开脱。很多大人不会进行规则教育，出了事情后先把孩子打一顿再提醒，这首先是父母的责任。在依法带娃的背景下，要加强父母的教育责任、教育意识和教育能力，让孩子具备规则意识，而树立规则意识最重要的是坚持“早”“细”“明”“严”。#热心大哥高铁上怒斥熊孩子家长获喝彩# 央视网快看的微博视频,18,21,20,苏州,中国,江苏
4897360381742225,中国反邪教,1590753120,m,2023-05-03 17:12:46,【“熊家长”行为自查表！父母这么做，好孩子也会被教坏！】#热心大哥高铁上怒斥熊孩子家长获喝彩#引热议。没有真正的熊孩子，只有真正的“熊家长”！10个会惯坏孩子的方式+18种不合格的父母，戳图自查↓↓转给新手爸妈！,21,2,27,太原,中国,山西
4897338323111720,千手修罗忆,2293996172,m,2023-05-03 15:45:07,#热心大哥高铁上怒斥熊孩子家长获喝彩#有时候真的很烦！！！tmd假期那么多人带孩子出来还不管，就是自己受罪了让别人也一起受罪是吧，什么垃圾东西,693,13,2,张家界,中国,湖南
4897390644170210,lllll0IIIII,2064910775,m,2023-05-03 19:13:01,#热心大哥高铁上怒斥熊孩子家长获喝彩# 有时候能教出熊孩子的只有熊家长，把无理取闹撒泼当有理，还当着小孩的面胡搅蛮缠。 要不是有这位大哥仗义执言，其他人也只会默默忍受。,0,0,0,青岛,中国,山东
4897360759490829,想请朱一龙吃麻辣火锅,5285873796,m,2023-05-03 17:14:16,#热心大哥高铁上怒斥熊孩子家长获喝彩#大哥说的有理有据，熊家长先骂的人，对方回嘴了男家长就动手，熊家长用手机拍人家，对方拿手机拍孩子家长就给人把手机摔了。视频里有一句话说得很好“小朋友看看这就是你家长”,118,0,0,宜昌,中国,湖北
