wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4859015160663770,卖呓不卖呻,6809878262,m,2023-01-17 21:42:33,#漫威# 这tag里怎么好意思骂主旋律的啊？ 人家战狼再主旋律，也没把国旗穿身上啊,43317,1465,964
4859163433766017,掉在漫威坑里,5347468522,m,2023-01-18 07:31:44,漫威影业《#蚁人与黄蜂女：量子狂潮#》发布7张角色海报🐜🐝老中青三代“蚁人”与“黄蜂女”、大反派“征服者”康，以及疯狂科学家凯拉。影片将于2月17日中国内地同步北美上映！#漫威##两部漫威新片内地定档#,60,1,11
4858982805804716,阿瘾是条咸鱼,6077686113,m,2023-01-17 19:33:59,啊啊啊啊啊#漫威# 回来了啊啊啊啊啊啊啊啊啊啊啊 阿瘾是条咸鱼的微博视频,756,88,198
4859002045598547,大漂亮傻事,7375654205,m,2023-01-17 20:50:26,"#漫威#其实你们也不用太激动，因为我可以明白的告诉你们，以前被部分限制的很多东西今年都可能会有一定程度的放开。这也不是啥某一个部门某一个企业换了领导造成的，今年的大方向上如此。

以前卡着游戏版号，现在也大放开了，以前不让上的电影，现在也集中定档了。

下一步的动作就是可以期待看网文这块会不会也有一些题材上的放开和出海了。

电影院和游戏厂商，不管你是蚊子腿还是肉，能提振经济和消费就行，今年大家一切以活下去为主。

最后，我还是想吐槽一下某些人，漫威只不过是上了两个片子，你们就哭成这样，哭丧一样，至于吗？。。。",3269,169,223
4859008332076740,赵皓阳-Moonfans,1677318422,m,2023-01-17 21:15:25,"#漫威# 姜文拍了一部《鬼子来了》五年禁影，漫威搞邪教露出飞龙骑脸，我以为这是逆鳞中的逆鳞了，结果这么快给人请回来了。

犹记得当年《抗美援朝》胶片封存，更有大段被毁；《泰坦尼克号》一刀不剪至今被津津乐道。

对内___，对外____，这是啥特征来着？

我没啥意见，自己不喜欢就不送钱支持，只是希望标准公开透明统一，有期徒刑还是无期徒刑，几年几个月大家心里有数。天天威不可测，大家揣测来揣测去精神也得魔怔了。",3349,201,213
4859001416978192,甜海胆,3603642810,m,2023-01-17 20:47:56,这些电影的海报不说是2022年的，你肯定以为是上世纪7、80年代的电影。有人吐槽说#漫威# 的海报看着像县委大院太空版，我看确实很像，让人没有看的欲望。不知道怎么了，美国非要往回走吗？ [干饭人],1578,44,78
4858988405983401,漫威电影,3696115947,f,2023-01-17 19:56:14,#漫威##两部漫威新片内地定档# 《黑豹2》定档2月7日，《蚁人3》定档2月17日。 距离上次在内地大银幕看到漫威，还是2019年6月28日的《英雄远征》，中间间隔了漫长的1320天！！！ 坐等这两部上映，要多刷几遍！#黑豹2定档#,634,88,154
4858987788637915,光影总管,2256839033,m,2023-01-17 19:53:47,《蜘蛛侠3：英雄无归》能否在国内影院上映一下，我知道它的质量并不很高，可是看到三代同框的时候我还是不忍住的隔着屏幕尖叫，看到老了的托比不禁感叹爷青回，看到加菲接住赞达亚的那一瞬间不忍住的哭了就想在影院看到三代同框的仪式感#漫威# #两部漫威新片内地定档#,1009,91,84
4859049725658982,鲲鹏万里-漫威加载中,5915351464,f,2023-01-17 23:59:54,看《蚁人与黄蜂女：量子狂潮》之前，推荐看看《洛基》第一季，不然可能不认识反派#漫威##两部漫威新片内地定档#,96,12,13
4859063164207846,Jokielicious,1930723113,f,2023-01-18 00:53:18,#漫威# 漫威还不主旋律啊，冬兵那剧情直接写苏联把纳粹科学家收归国有在家里搞超级兵人啊。要是老中也这么写美国那。哦，那就是实话美利坚还真这么干过,1937,93,161
4859196258650898,漫威欧皇,2208370015,m,2023-01-18 09:42:10,"【#欧皇的流言消息# 】恶灵骑士将在今年发布的漫威项目中登场！

漫威#恶灵骑士##漫威#",25,5,3
4859223123170622,月入十亿梦想家,6508869673,f,2023-01-18 11:28:55,"#漫威#
不是说不稀罕中国市场吗？
这是做什么？",0,0,0
4859221420806169,孤单是座城堡o,5188704952,f,2023-01-18 11:22:09,#漫威#海报像县委大院啊。。,0,0,0
4859221302578888,AbandonedCandy,5436696345,m,2023-01-18 11:21:41,@瓶装焰火 #漫威# 就评论个又当又立，博主就给我拉黑，你自己跟你讨厌的那些人有什么区别？表面上高贵独立思想开放，私底下不也是喜欢“封杀”，听不得一点批评了？给你点权力只怕会更极权极端。,0,0,0
4859214189043188,酷漫404,5983442895,f,2023-01-18 10:53:25,《#蚁人与黄蜂女：量子狂潮#》发布IMAX、杜比影院、4DX、ScreenX、RealD 3D制式海报，这次我们有资本傲娇！2月17日席卷大银幕！#漫威##蚁人3内地定档2月17日#,23,5,2
4859221071369935,怀仲hz,1287274540,f,2023-01-18 11:20:46,#漫威#既然漫威电影代表着这么先进发达的文化，又是时隔几年的光荣回归大陆市场，想必《黑豹2》和《蚁人3》这次票房一定能打败国产动画年番《熊出没》吧，这两位第一部分别荣获0.68熊和0.69熊，竟然没有达到1熊，一定是中国观众不懂欣赏！漫威粉们快用票房来教育国内观众什么叫优秀文化,0,1,0
4859212649993017,时间节点二号机,6053524445,m,2023-01-18 10:47:18,#漫威#尿布精们加油哦，你们爱吃的来了，努努力冲票房去哦,0,1,0
4859211181984173,蒙和阿木日,5747353861,m,2023-01-18 10:41:28,"#漫威#
三年终于又回来了",0,1,0
4859015160663770,卖呓不卖呻,6809878262,m,2023-01-17 21:42:33,#漫威# 这tag里怎么好意思骂主旋律的啊？ 人家战狼再主旋律，也没把国旗穿身上啊,43430,1470,965
4859163433766017,掉在漫威坑里,5347468522,m,2023-01-18 07:31:44,漫威影业《#蚁人与黄蜂女：量子狂潮#》发布7张角色海报🐜🐝老中青三代“蚁人”与“黄蜂女”、大反派“征服者”康，以及疯狂科学家凯拉。影片将于2月17日中国内地同步北美上映！#漫威##两部漫威新片内地定档#,60,1,11
4858982805804716,阿瘾是条咸鱼,6077686113,m,2023-01-17 19:33:59,啊啊啊啊啊#漫威# 回来了啊啊啊啊啊啊啊啊啊啊啊 阿瘾是条咸鱼的微博视频,756,88,198
4859008332076740,赵皓阳-Moonfans,1677318422,m,2023-01-17 21:15:25,"#漫威# 姜文拍了一部《鬼子来了》五年禁影，漫威搞邪教露出飞龙骑脸，我以为这是逆鳞中的逆鳞了，结果这么快给人请回来了。

犹记得当年《抗美援朝》胶片封存，更有大段被毁；《泰坦尼克号》一刀不剪至今被津津乐道。

对内___，对外____，这是啥特征来着？

我没啥意见，自己不喜欢就不送钱支持，只是希望标准公开透明统一，有期徒刑还是无期徒刑，几年几个月大家心里有数。天天威不可测，大家揣测来揣测去精神也得魔怔了。",3354,201,213
