wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4880252957099883,老板联播,5994003317,m,2023-03-17 12:13:58,【你会怎么选择？#富豪出10万美元请女子摘口罩遭拒#】硅谷富豪、光电鼠标首个版本发明人Steve Kirsch，近日在飞机上出价10万美元让邻座女乘客摘下口罩，但遭到了拒绝。此事引起网友的热议，有人抨击他的行为“讨厌傲慢”；也有人表示会接受他的提议，希望坐到富豪身边。你怎么看？ #富豪回应向女子开价10万美元摘口罩# 老板联播的微博视频,60401,1789,343,上海,中国,上海
4880550827919577,贼叉,1700040344,m,2023-03-18 07:57:36,#富豪出10万美元请女子摘口罩遭拒#啥富豪不坐私人飞机坐客机？充什么大尾巴狼。。。。下次必须让我坐他旁边,338,17,4,宁波,中国,浙江
4880609703627497,搜狐视频,2230913455,m,2023-03-18 11:51:33,#富豪出10万美元请女子摘口罩遭拒#近日，硅谷富豪、光电鼠标首个版本发明人Steve Kirsch在飞机上出价10万美元请头等舱邻座女乘客摘下口罩，因为他认为在飞机上饮食的时候必然会摘下口罩，如果有病毒一样会被感染，因此戴口罩无用。但他的提议遭到了对方拒绝。此事引起网友的热议，有人觉得他的行为非常傲慢不尊重人，也有人表示会接受10万美金摘下口罩，如果是你，会怎么做呢？ 网页链接,309,3,0,北京,中国,北京
4880564114688160,C科技,1823630913,m,2023-03-18 08:50:24,#富豪出10万美元请女子摘口罩遭拒#硅谷富豪飞机上遇到一美女，出价10万美元（68万人民币）让她摘口罩，被拒绝。如果换成你，你会拒绝吗？,328,106,43,武汉,中国,湖北
4880570478495940,科技疯汇,2194868354,m,2023-03-18 09:15:41,#富豪出10万美元请女子摘口罩遭拒# 话说美国不是不用戴口罩吗？10万美金白捡都不要？只有一个可能，女子认为没有免费的午餐,247,108,63,广州,中国,广东
4880591487766443,胖哥杨力,2050260197,m,2023-03-18 10:39:10,#富豪出10万美元请女子摘口罩遭拒# 请告诉我这位富豪未来100天要坐的航班信息，三分钟之内必须给到我！！快！！,22,13,0,海口,中国,海南
4880531138806095,未味,1668570801,m,2023-03-18 06:39:22,#富豪出10万美元请女子摘口罩遭拒#能跟他坐一架飞机同等座位的邻座乘客，是万万不差那10W的。 穷人用尊严换钱是本事，富人用钱换尊严是生活。,108,10,3,天津,中国,天津
4880509835936020,散打哥,5590201566,m,2023-03-18 05:14:43,#富豪出10万美元请女子摘口罩遭拒#,55,15,1,杭州,中国,浙江
4880541764290400,石昆牧,1286517275,m,2023-03-18 07:21:35,#富豪出10万美元请女子摘口罩遭拒#沒有對錯，沒必要用道德綁架。能與富豪同坐，大概也不缺錢[壞笑]您會不會摘下口罩？或許還要看對方帥不帥？態度如何吧！ 大家早安[可愛]🙏Martin Ermen《Hold Back the River》Hold Back the River @QQ音乐 石昆牧的微博视频,16,30,1,高雄市,中国,台湾
4880461413746258,大北门口,7457427611,m,2023-03-18 02:02:18,#富豪出10万美元请女子摘口罩遭拒#能坐位置差不多的地方应该自身条件不差吧，那还要接受这么不尊重人的条件吗？,1271,56,19,莆田,中国,福建
4880647351175363,粉色海洋1106,6428733465,f,2023-03-18 14:21:09,#富豪出10万美元请女子摘口罩遭拒#这位富豪，你的私人飞机呢？坐自己的飞机，不就没这些事了,0,0,0,武汉,中国,湖北
4880643542488379,AtDusk_,5264671599,f,2023-03-18 14:06:01,#富豪出10万美元请女子摘口罩遭拒#没有公证律师在旁边拿出赠与合同，没有成捆的现金放在眼前，这种口嗨还不如电信诈骗的诚意高……,0,0,0,,中国,吉林
4880586848603006,科罗廖夫,1403915120,m,2023-03-18 10:20:44,"#富豪出10万美元请女子摘口罩遭拒#硅谷富豪飞机上遇到一美女，出价10万美元（68万人民币）让她摘口罩，被拒绝。

如果换成你，你会拒绝吗？ 我就不会拒绝，8万美元也行吧。",192,113,13,牡丹江,中国,黑龙江
4880639025223064,众生皆苦众望所归,6355513355,m,2023-03-18 13:48:04,#富豪出10万美元请女子摘口罩遭拒#该女子可能对什么吸入物过敏，命比钱贵.......,0,0,0,南通,中国,江苏
4880633644451460,华夏神都,5579897356,m,2023-03-18 13:26:41,"#富豪出10万美元请女子摘口罩遭拒#
背叛自己底线的价格不够，继续加码难说",0,0,0,洛阳,中国,河南
4880549619173358,星辰伴桐远航,5624229842,f,2023-03-18 07:52:48,人生如同坐火车，风景再美也会后退，流逝的时间和邂逅的人终会渐行渐远，前行的始终是自己。早安！ #富豪出10万美元请女子摘口罩遭拒# 土豪世界我不懂，可以任性把它花在任何地方,36,52,0,沈阳,中国,辽宁
4880627612785260,李苦舟,1774987535,m,2023-03-18 13:02:43,"#富豪出10万美元请女子摘口罩遭拒#
他为什么不把10万美元给患有新冠后遗症的人呢？
因为他们真有新冠后遗症。",5,2,0,安阳,中国,河南
4880612676080967,皮科医生车敦发,5409763423,m,2023-03-18 12:03:22,#富豪出10万美元请女子摘口罩遭拒#就这短短的视频还有中文字幕很多人都没有看完就开始一堆瞎扯乱评论想象一下正经八百的长篇科普文章怎么可能干得过哪些几十秒的营销号标题党,0,0,0,南京,中国,江苏
4880611586871105,肥肥小炸虾,7278779882,m,2023-03-18 11:59:02,#富豪出10万美元请女子摘口罩遭拒#能和富豪坐一个舱位的应该不会稀罕10万美元，1亿美元的话说不定就摘了……,2,1,0,上海,中国,上海
4880591487766443,胖哥杨力,2050260197,m,2023-03-18 10:39:10,"#富豪出10万美元请女子摘口罩遭拒#

请告诉我这位富豪未来100天要坐的航班信息，三分钟之内必须给到我！！快！！",22,13,0,海口,中国,海南
4880605790081137,蚌埠日报,3380541084,m,2023-03-18 11:36:00,#富豪出10万美元请女子摘口罩遭拒# 富豪出10万美元请女子摘口罩遭拒 蚌埠日报的微博视频,0,0,0,蚌埠,中国,安徽
4880550827919577,贼叉,1700040344,m,2023-03-18 07:57:36,#富豪出10万美元请女子摘口罩遭拒#啥富豪不坐私人飞机坐客机？充什么大尾巴狼。。。。下次必须让我坐他旁边,338,17,4,宁波,中国,浙江
4880603135085780,OKei,1080074705,m,2023-03-18 11:25:27,#富豪出10万美元请女子摘口罩遭拒# 我怎么有点不相信呢？？如果真的有，不要问我宣传我是否愿意摘口罩！我直接戴上一整盒口罩再说！,0,2,0,中山,中国,广东
4880563469287549,茗牌袁-已然入魔版,7646848310,f,2023-03-18 08:47:49,#富豪出10万美元请女子摘口罩遭拒#这就是小说照进现实版吧，但是也不会有人莫名其妙让你摘口罩啊，除非这个人是......,43,41,0,重庆,中国,重庆
4880601637983793,想rua小金猪的奶膘,6358923614,f,2023-03-18 11:19:30,#富豪出10万美元请女子摘口罩遭拒#啊啊啊不是我说新闻里写的是他这个人觉得口罩没用所以觉得人别带口罩啊可能真不是评论意思…,0,1,0,,中国,广东
4880600937270488,花不言爱,7558655468,f,2023-03-18 11:16:43,#富豪出10万美元请女子摘口罩遭拒#人家美女不缺💰，要不然也不会坐头等舱,9,0,0,,中国,香港
4880531138806095,未味,1668570801,m,2023-03-18 06:39:22,"#富豪出10万美元请女子摘口罩遭拒#能跟他坐一架飞机同等座位的邻座乘客，是万万不差那10W的。

穷人用尊严换钱是本事，富人用钱换尊严是生活。",108,10,3,天津,中国,天津
4880599813200353,老饕盛澜,3229867663,m,2023-03-18 11:12:15,#富豪出10万美元请女子摘口罩遭拒#考虑再加点儿！也没准儿能商量……,1,0,0,北京,中国,北京
4880599615804663,Bob列侬,6140863380,m,2023-03-18 11:11:28,#富豪出10万美元请女子摘口罩遭拒#女子不缺这十万，但怕被不戴口罩的他传染,0,0,0,哈尔滨,中国,黑龙江
4880597798882430,Boss肖·Suki小十一,1728819765,f,2023-03-18 11:04:15,#富豪出10万美元请女子摘口罩遭拒#感觉也不是什么都能用💰衡量的，证明人家确实不想摘,0,0,0,泰州,中国,江苏
4880548743610391,阿呗呀,5394390286,f,2023-03-18 07:49:18,"#富豪出10万美元请女子摘口罩遭拒#
这么做就不对了，你不应该让邻座摘，你应该让我摘啊我摘一个戴一个摘一个戴一个，摘到你破产",55,5,2,周口,中国,河南
4880596910998847,就读计划123的爹,5769687687,m,2023-03-18 11:00:43,#富豪出10万美元请女子摘口罩遭拒#人跟出生的底线不一样的出生没有底线而且还以此为荣,0,0,0,黄山,中国,安徽
4880595144671804,神和她的孩子在跳舞,1982174682,m,2023-03-18 10:53:42,"千金只为美人一笑

#伊能静儿子女装庆生照##富豪出10万美元请女子摘口罩遭拒#",0,0,0,嘉兴,中国,浙江
